"DIRETRIZES","5844","https://github.com/cpdoc/dhbb/blob/master/text/5844.text","1","Q2722351","http://www.wikidata.org/entity/Q2722351","human interface guidelines","","standard defining conventions for how user interfaces behave on some platform"
"DIRETRIZES","5844","https://github.com/cpdoc/dhbb/blob/master/text/5844.text","2","Q75846839","http://www.wikidata.org/entity/Q75846839","Contributing guidelines","","file inviting user contributions"
"DÍVIDA EXTERNA","5845","https://github.com/cpdoc/dhbb/blob/master/text/5845.text","0","Q461319","http://www.wikidata.org/entity/Q461319","external debt","","total debt a country owes to foreign creditors"
"DÍVIDA EXTERNA","5845","https://github.com/cpdoc/dhbb/blob/master/text/5845.text","1","Q10269352","http://www.wikidata.org/entity/Q10269352","Dívida externa do Brasil","Q155",""
"ELETROBRAS (Centrais Elétricas Brasileiras S.A.)","5846","https://github.com/cpdoc/dhbb/blob/master/text/5846.text","0","Q1328252","http://www.wikidata.org/entity/Q1328252","Eletrobras","Q155","Brazilian company that operates as a holding company, divided into electricity generation and transmission"
"ELETROBRAS (Centrais Elétricas Brasileiras S.A.)","5846","https://github.com/cpdoc/dhbb/blob/master/text/5846.text","1","Q5359478","http://www.wikidata.org/entity/Q5359478","Eletrobras Furnas","Q155","regional power utility in Brazil"
"ELETROBRAS (Centrais Elétricas Brasileiras S.A.)","5846","https://github.com/cpdoc/dhbb/blob/master/text/5846.text","2","Q5011113","http://www.wikidata.org/entity/Q5011113","Chesf","Q155","publicly traded Brazilian company that operates in the generation and transmission of high and extra-high voltage energy"
"Centrais Elétricas do Norte do Brasil S.A. (ELETRONORTE)","5847","https://github.com/cpdoc/dhbb/blob/master/text/5847.text","","","","","",""
"Eletrosul Centrais Elétricas","5848","https://github.com/cpdoc/dhbb/blob/master/text/5848.text","0","Q5359479","http://www.wikidata.org/entity/Q5359479","Eletrobras CGT Eletrosul","Q155",""
"EMANCIPAÇÃO","5849","https://github.com/cpdoc/dhbb/blob/master/text/5849.text","0","Q380351","http://www.wikidata.org/entity/Q380351","emancipation","","effort to procure economic and social rights, political rights or equality"
"EMANCIPAÇÃO","5849","https://github.com/cpdoc/dhbb/blob/master/text/5849.text","1","Q5230192","http://www.wikidata.org/entity/Q5230192","Emancipation","","episode of House (S5 E8)"
"EMANCIPAÇÃO","5849","https://github.com/cpdoc/dhbb/blob/master/text/5849.text","2","Q50516960","http://www.wikidata.org/entity/Q50516960","Revista Emancipação","Q155","Academic journal published by Universidade Estadual de Ponta Grossa , covering the subjects:  Social Sciences: Social sciences (General)"
"EMENDA CONSTITUCIONAL Nº 1 (1969)","5850","https://github.com/cpdoc/dhbb/blob/master/text/5850.text","0","Q10272367","http://www.wikidata.org/entity/Q10272367","Emenda Constitucional nº 1","Q155",""
"ENCAMPAÇÃO","5851","https://github.com/cpdoc/dhbb/blob/master/text/5851.text","","","","","",""
"ENERGIA NUCLEAR","5852","https://github.com/cpdoc/dhbb/blob/master/text/5852.text","0","Q12739","http://www.wikidata.org/entity/Q12739","nuclear power","","power generated from nuclear reactions"
"ENERGIA NUCLEAR","5852","https://github.com/cpdoc/dhbb/blob/master/text/5852.text","1","Q1344419","http://www.wikidata.org/entity/Q1344419","nuclear power by country","","Wikimedia list article"
"ENERGIA NUCLEAR","5852","https://github.com/cpdoc/dhbb/blob/master/text/5852.text","2","Q1067468","http://www.wikidata.org/entity/Q1067468","nuclear power in Japan","Q17","overview of nuclear power in Japan"
"ENSINO PROFISSIONALIZANTE","5853","https://github.com/cpdoc/dhbb/blob/master/text/5853.text","","","","","",""
"Entreguismo","5854","https://github.com/cpdoc/dhbb/blob/master/text/5854.text","0","Q10273169","http://www.wikidata.org/entity/Q10273169","Entreguismo","",""
"ESQUERDA DEMOCRÁTICA","5855","https://github.com/cpdoc/dhbb/blob/master/text/5855.text","0","Q1128823","http://www.wikidata.org/entity/Q1128823","Democratic Left","Q41","Greek political party"
"ESQUERDA DEMOCRÁTICA","5855","https://github.com/cpdoc/dhbb/blob/master/text/5855.text","1","Q10275318","http://www.wikidata.org/entity/Q10275318","Esquerda Democrática","Q155",""
"ESQUERDA DEMOCRÁTICA","5855","https://github.com/cpdoc/dhbb/blob/master/text/5855.text","2","Q201478","http://www.wikidata.org/entity/Q201478","United Democratic Left","Q41","Greek political party (1951–1977)"
"A ESQUERDA","5856","https://github.com/cpdoc/dhbb/blob/master/text/5856.text","0","Q49764","http://www.wikidata.org/entity/Q49764","The Left","Q183","political party in Germany"
"A ESQUERDA","5856","https://github.com/cpdoc/dhbb/blob/master/text/5856.text","1","Q30668436","http://www.wikidata.org/entity/Q30668436","The Left","Q215","eco-socialist and left-wing populist political party in Slovenia"
"A ESQUERDA","5856","https://github.com/cpdoc/dhbb/blob/master/text/5856.text","2","Q1270494","http://www.wikidata.org/entity/Q1270494","The Left","Q32","political party in Luxembourg"
"ESTADO CARTORIAL","5857","https://github.com/cpdoc/dhbb/blob/master/text/5857.text","","","","","",""
"ESTADO DE GUERRA","5858","https://github.com/cpdoc/dhbb/blob/master/text/5858.text","0","Q183066","http://www.wikidata.org/entity/Q183066","The Hurt Locker","Q30","2008 film directed by Kathryn Bigelow"
"ESTADO DE GUERRA","5858","https://github.com/cpdoc/dhbb/blob/master/text/5858.text","1","Q334516","http://www.wikidata.org/entity/Q334516","declaration of war","","formal announcement by which one state goes to war against another"
"ESTADO DE GUERRA","5858","https://github.com/cpdoc/dhbb/blob/master/text/5858.text","2","Q942343","http://www.wikidata.org/entity/Q942343","State of war","","a situation when war has been declared or is in progress"
"O ESTADO DE MINAS","5859","https://github.com/cpdoc/dhbb/blob/master/text/5859.text","0","Q3058830","http://www.wikidata.org/entity/Q3058830","Estado de Minas","Q155","Brazilian newspaper published em Belo Horizonte"
"O ESTADO DE S. PAULO","5860","https://github.com/cpdoc/dhbb/blob/master/text/5860.text","0","Q1628345","http://www.wikidata.org/entity/Q1628345","O Estado de São Paulo","Q155","Brazilian daily newspaper"
"O ESTADO DE S. PAULO","5860","https://github.com/cpdoc/dhbb/blob/master/text/5860.text","1","Q17933877","http://www.wikidata.org/entity/Q17933877","O Estado de S. Paulo mostra as fotos do dinheiro usado para compra de dossiê contra adversários do PT","","Wikinews article"
"ESTADO DE SÍTIO","5861","https://github.com/cpdoc/dhbb/blob/master/text/5861.text","0","Q1199755","http://www.wikidata.org/entity/Q1199755","State of Siege","Q142","1972 film by Costa-Gavras"
"ESTADO DE SÍTIO","5861","https://github.com/cpdoc/dhbb/blob/master/text/5861.text","1","Q453914","http://www.wikidata.org/entity/Q453914","State of siege","",""
"ESTADO DE SÍTIO","5861","https://github.com/cpdoc/dhbb/blob/master/text/5861.text","2","Q20055377","http://www.wikidata.org/entity/Q20055377","Estado de sítio","",""
"O ESTADO DO RIO GRANDE","5862","https://github.com/cpdoc/dhbb/blob/master/text/5862.text","","","","","",""
"ESTADO NOVO","5863","https://github.com/cpdoc/dhbb/blob/master/text/5863.text","0","Q824489","http://www.wikidata.org/entity/Q824489","Estado Novo","Q45","1933-1974 authoritarian regime in Portugal"
"ESTADO NOVO","5863","https://github.com/cpdoc/dhbb/blob/master/text/5863.text","1","Q2394474","http://www.wikidata.org/entity/Q2394474","Estado Novo","Q155","regime in Brazil (1937-1945)"
"ESTADO NOVO","5863","https://github.com/cpdoc/dhbb/blob/master/text/5863.text","2","Q292964","http://www.wikidata.org/entity/Q292964","Estado Novo","","Wikimedia disambiguation page"
"ESTATUTO DA TERRA","5864","https://github.com/cpdoc/dhbb/blob/master/text/5864.text","0","Q10275514","http://www.wikidata.org/entity/Q10275514","Estatuto da Terra","",""
"ESTATUTO DO TRABALHADOR RURAL","5865","https://github.com/cpdoc/dhbb/blob/master/text/5865.text","","","","","",""
"EXAME","5866","https://github.com/cpdoc/dhbb/blob/master/text/5866.text","0","Q265158","http://www.wikidata.org/entity/Q265158","review","","evaluation of a publication, service, company, piece of hardware, event, exhibition, or performance"
"EXAME","5866","https://github.com/cpdoc/dhbb/blob/master/text/5866.text","1","Q41482","http://www.wikidata.org/entity/Q41482","autopsy","","surgical procedure that consists of a thorough examination of a corpse"
"EXAME","5866","https://github.com/cpdoc/dhbb/blob/master/text/5866.text","2","Q5419276","http://www.wikidata.org/entity/Q5419276","Exame","Q155","Brazilian magazine"
"FÁBRICA NACIONAL DE MOTORES (FNM)","5867","https://github.com/cpdoc/dhbb/blob/master/text/5867.text","0","Q144235","http://www.wikidata.org/entity/Q144235","Fábrica Nacional de Motores","Q155","business"
"FATOS E FOTOS","5868","https://github.com/cpdoc/dhbb/blob/master/text/5868.text","","","","","",""
"FEDERAÇÃO 25 DE JULHO","5869","https://github.com/cpdoc/dhbb/blob/master/text/5869.text","","","","","",""
"FEDERAÇÃO BRASILEIRA PELO PROGRESSO FEMININO","5870","https://github.com/cpdoc/dhbb/blob/master/text/5870.text","0","Q10280539","http://www.wikidata.org/entity/Q10280539","Brazilian Federation for Women's Progress","Q155",""
"FEDERAÇÃO BRASILEIRA PELO PROGRESSO FEMININO","5870","https://github.com/cpdoc/dhbb/blob/master/text/5870.text","1","Q59847490","http://www.wikidata.org/entity/Q59847490","Federação Brasileira pelo Progresso Feminino Fund","Q155","National Archives Fund, Brazil"
"FEDERAÇÃO DOS VOLUNTÁRIOS DE SÃO PAULO","5871","https://github.com/cpdoc/dhbb/blob/master/text/5871.text","0","Q110515097","http://www.wikidata.org/entity/Q110515097","Federação dos Voluntários de São Paulo","",""
"A FEDERAÇÃO","5872","https://github.com/cpdoc/dhbb/blob/master/text/5872.text","0","Q18274905","http://www.wikidata.org/entity/Q18274905","A Federação","Q155","newspaper in Brazil"
"A FEDERAÇÃO","5872","https://github.com/cpdoc/dhbb/blob/master/text/5872.text","1","Q100701501","http://www.wikidata.org/entity/Q100701501","The Federation and the Monarchy","","1889 work by Francisco Antônio de Almeida Júnior"
"O FLUMINENSE","5873","https://github.com/cpdoc/dhbb/blob/master/text/5873.text","0","Q10339159","http://www.wikidata.org/entity/Q10339159","O Fluminense","Q155","brazilian newspaper"
"FOLHA DA SEMANA","5874","https://github.com/cpdoc/dhbb/blob/master/text/5874.text","","","","","",""
"FOLHA DE S. PAULO","5875","https://github.com/cpdoc/dhbb/blob/master/text/5875.text","0","Q1435379","http://www.wikidata.org/entity/Q1435379","Folha de S. Paulo","Q155","Brazilian daily newspaper"
"FRENTE AMPLA","5876","https://github.com/cpdoc/dhbb/blob/master/text/5876.text","0","Q1066799","http://www.wikidata.org/entity/Q1066799","Broad Front","Q77","Uruguayan left-wing political coalition"
"FRENTE AMPLA","5876","https://github.com/cpdoc/dhbb/blob/master/text/5876.text","1","Q28469675","http://www.wikidata.org/entity/Q28469675","Broad Front","Q298","Chilean political coalition"
"FRENTE AMPLA","5876","https://github.com/cpdoc/dhbb/blob/master/text/5876.text","2","Q10285915","http://www.wikidata.org/entity/Q10285915","Frente Ampla","Q155",""
"FRENTE COMUM ANTIINTEGRALISTA","5877","https://github.com/cpdoc/dhbb/blob/master/text/5877.text","","","","","",""
"FRENTE DE MOBILIZAÇÃO POPULAR (FMP)","5878","https://github.com/cpdoc/dhbb/blob/master/text/5878.text","0","Q10285928","http://www.wikidata.org/entity/Q10285928","Frente de Mobilização Popular","Q155",""
"FRENTE DE NOVEMBRO","5879","https://github.com/cpdoc/dhbb/blob/master/text/5879.text","","","","","",""
"FRENTE DE RESISTÊNCIA DEMOCRÁTICA","5880","https://github.com/cpdoc/dhbb/blob/master/text/5880.text","","","","","",""
"FRENTE DEMOCRÁTICA BRASILEIRA DO RIO DE JANEIRO","5881","https://github.com/cpdoc/dhbb/blob/master/text/5881.text","","","","","",""
"FRENTE NACIONAL DO TRABALHO","5882","https://github.com/cpdoc/dhbb/blob/master/text/5882.text","0","Q25420501","http://www.wikidata.org/entity/Q25420501","Frente Nacional do Trabalho","Q155",""
"FRENTE NACIONALISTA BRASILEIRA","5883","https://github.com/cpdoc/dhbb/blob/master/text/5883.text","","","","","",""
"FRENTE NACIONALISTA","5884","https://github.com/cpdoc/dhbb/blob/master/text/5884.text","0","Q2470914","http://www.wikidata.org/entity/Q2470914","Nationalist and Integrationist Front","Q974","rebel group active in the Ituri conflict in Ituri, Democratic Republic of the Congo, associated with the Lendu ethnic group"
"FRENTE NACIONALISTA","5884","https://github.com/cpdoc/dhbb/blob/master/text/5884.text","1","Q2715662","http://www.wikidata.org/entity/Q2715662","Fatherland and liberty","Q298","political party in Chile"
"FRENTE NACIONALISTA","5884","https://github.com/cpdoc/dhbb/blob/master/text/5884.text","2","Q43306468","http://www.wikidata.org/entity/Q43306468","Nationalist Front","Q30","loose coalition of white supremacist groups in the United States"
"FRENTE PARLAMENTAR NACIONALISTA (FPN)","5885","https://github.com/cpdoc/dhbb/blob/master/text/5885.text","","","","","",""
"FRENTE PATRIÓTICA CIVIL-MILITAR","5886","https://github.com/cpdoc/dhbb/blob/master/text/5886.text","","","","","",""
"FRENTE POPULAR PELA LIBERDADE","5887","https://github.com/cpdoc/dhbb/blob/master/text/5887.text","","","","","",""
"FRENTE RADICAL DEMOCRÁTICA","5888","https://github.com/cpdoc/dhbb/blob/master/text/5888.text","","","","","",""
"FRENTE TRABALHISTA NACIONAL","5889","https://github.com/cpdoc/dhbb/blob/master/text/5889.text","","","","","",""
"FRENTE ÚNICA ANTIGUERREIRA DE SÃO PAULO","5890","https://github.com/cpdoc/dhbb/blob/master/text/5890.text","","","","","",""
"FRENTE ÚNICA GAÚCHA (FUG)","5891","https://github.com/cpdoc/dhbb/blob/master/text/5891.text","0","Q5527595","http://www.wikidata.org/entity/Q5527595","Gaucho United Front","Q155","defunct political party of Brazil"
"FRENTE ÚNICA PARAENSE (FUP)","5892","https://github.com/cpdoc/dhbb/blob/master/text/5892.text","","","","","",""
"FRENTE ÚNICA PAULISTA (FUP)","5893","https://github.com/cpdoc/dhbb/blob/master/text/5893.text","0","Q10285938","http://www.wikidata.org/entity/Q10285938","Frente Única Paulista","Q155",""
"FRENTE ÚNICA POPULAR ANTIINTEGRALISTA","5894","https://github.com/cpdoc/dhbb/blob/master/text/5894.text","","","","","",""
"FRENTE ÚNICA","5895","https://github.com/cpdoc/dhbb/blob/master/text/5895.text","0","Q1307777","http://www.wikidata.org/entity/Q1307777","united front","","ruling coalition in communist states, consisting of a communist party and block parties"
"FRENTE ÚNICA","5895","https://github.com/cpdoc/dhbb/blob/master/text/5895.text","1","Q5527595","http://www.wikidata.org/entity/Q5527595","Gaucho United Front","Q155","defunct political party of Brazil"
"FRENTE ÚNICA","5895","https://github.com/cpdoc/dhbb/blob/master/text/5895.text","2","Q10285936","http://www.wikidata.org/entity/Q10285936","Antifascist United Front (Brazil)","Q155","Left wing organization in Brazil"
"FRENTE UNIVERSITÁRIA PROGRESSISTA (FUP)","5896","https://github.com/cpdoc/dhbb/blob/master/text/5896.text","","","","","",""
"FUNDAÇÃO GETULIO VARGAS","5897","https://github.com/cpdoc/dhbb/blob/master/text/5897.text","0","Q5508996","http://www.wikidata.org/entity/Q5508996","Fundação Getúlio Vargas","Q155","Brazilian institution of higher education"
"FUNDAÇÃO GETULIO VARGAS","5897","https://github.com/cpdoc/dhbb/blob/master/text/5897.text","1","Q17892352","http://www.wikidata.org/entity/Q17892352","Fundação Getúlio Vargas divulga índices econômicos do Brasil","","Wikinews article"
"FUNDAÇÃO GETULIO VARGAS","5897","https://github.com/cpdoc/dhbb/blob/master/text/5897.text","2","Q52661655","http://www.wikidata.org/entity/Q52661655","Fundação Getulio Vargas, Escola Brasileira de Administração Pública e de Empresas","Q155","Academic publisher based in Brazil"
"FUNDAÇÃO INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA (IBGE)","5898","https://github.com/cpdoc/dhbb/blob/master/text/5898.text","0","Q268072","http://www.wikidata.org/entity/Q268072","Instituto Brasileiro de Geografia e Estatística","Q155","Brazil's principal government institution in charge of statistics and census data"
"FUNDO DE GARANTIA DO TEMPO DE SERVIÇO (FGTS)","5899","https://github.com/cpdoc/dhbb/blob/master/text/5899.text","0","Q10286479","http://www.wikidata.org/entity/Q10286479","Fundo de Garantia do Tempo de Serviço","Q155","Brazilian government fund to support laid off workers"
"FUNDO DE GARANTIA DO TEMPO DE SERVIÇO (FGTS)","5899","https://github.com/cpdoc/dhbb/blob/master/text/5899.text","1","Q320033","http://www.wikidata.org/entity/Q320033","severance package","","pay and benefits an employee receives from their employer upon dismissal or layoff"
"FURNAS CENTRAIS ELÉTRICAS S.A.","5900","https://github.com/cpdoc/dhbb/blob/master/text/5900.text","0","Q5359478","http://www.wikidata.org/entity/Q5359478","Eletrobras Furnas","Q155","regional power utility in Brazil"
"GABINETE NEGRO","5901","https://github.com/cpdoc/dhbb/blob/master/text/5901.text","","","","","",""
"REPÚBLICA DO GALEÃO","5902","https://github.com/cpdoc/dhbb/blob/master/text/5902.text","","","","","",""
"GAZETA DE NOTÍCIAS","5903","https://github.com/cpdoc/dhbb/blob/master/text/5903.text","0","Q3099749","http://www.wikidata.org/entity/Q3099749","Gazeta de Notícias","Q155","Brazilian newspaper"
"A GAZETA","5904","https://github.com/cpdoc/dhbb/blob/master/text/5904.text","0","Q9557394","http://www.wikidata.org/entity/Q9557394","A Gazeta","Q155","newspaper"
"A GAZETA","5904","https://github.com/cpdoc/dhbb/blob/master/text/5904.text","1","Q18285196","http://www.wikidata.org/entity/Q18285196","A Gazeta","Q155","Brazilian newspaper based in Espírito Santo"
"A GAZETA","5904","https://github.com/cpdoc/dhbb/blob/master/text/5904.text","2","Q104148326","http://www.wikidata.org/entity/Q104148326","A Gazeta","Q155","extinct Brazilian newspaper based in Manaus (1949-1966)"
"O GLOBO","5905","https://github.com/cpdoc/dhbb/blob/master/text/5905.text","0","Q970729","http://www.wikidata.org/entity/Q970729","O Globo","Q155","Brazilian daily newspaper"
"O GLOBO","5905","https://github.com/cpdoc/dhbb/blob/master/text/5905.text","1","Q10339189","http://www.wikidata.org/entity/Q10339189","O Globo Juvenil","Q155",""
"O GLOBO","5905","https://github.com/cpdoc/dhbb/blob/master/text/5905.text","2","Q10339188","http://www.wikidata.org/entity/Q10339188","O Globo Expedicionário","Q155",""
"GREVE","5906","https://github.com/cpdoc/dhbb/blob/master/text/5906.text","0","Q49776","http://www.wikidata.org/entity/Q49776","strike","","work stoppage caused by the mass refusal of employees to work"
"GREVE","5906","https://github.com/cpdoc/dhbb/blob/master/text/5906.text","1","Q504977","http://www.wikidata.org/entity/Q504977","Greve Municipality","Q35","municipality in Sjælland, eastern Denmark"
"GREVE","5906","https://github.com/cpdoc/dhbb/blob/master/text/5906.text","2","Q28745130","http://www.wikidata.org/entity/Q28745130","Greve","","family name"
"GRUPO DE AÇÃO PATRIÓTICA (GAP)","5907","https://github.com/cpdoc/dhbb/blob/master/text/5907.text","","","","","",""
"GRUPO DE AÇÃO POLÍTICA PRÓ-DESENVOLVIMENTO ECONÔMICO E SOCIAL (GAP)","5908","https://github.com/cpdoc/dhbb/blob/master/text/5908.text","","","","","",""
"GRUPO PARLAMENTAR PRÓ-LIBERDADES POPULARES","5909","https://github.com/cpdoc/dhbb/blob/master/text/5909.text","","","","","",""
"GRUPOS DOS ONZE","5910","https://github.com/cpdoc/dhbb/blob/master/text/5910.text","0","Q10292027","http://www.wikidata.org/entity/Q10292027","Grupos dos Onze","Q155","Brazilian guerrilla disarticulated during the military dictatorship (1964-1985)"
"GRUPOS EXECUTIVOS","5911","https://github.com/cpdoc/dhbb/blob/master/text/5911.text","","","","","",""
"GRUPOS RADICAIS DE AÇÃO POPULAR","5912","https://github.com/cpdoc/dhbb/blob/master/text/5912.text","","","","","",""
"HOJE","5913","https://github.com/cpdoc/dhbb/blob/master/text/5913.text","0","Q193168","http://www.wikidata.org/entity/Q193168","present","","period of time occurring now"
"HOJE","5913","https://github.com/cpdoc/dhbb/blob/master/text/5913.text","1","Q3151690","http://www.wikidata.org/entity/Q3151690","today","","current day"
"HOJE","5913","https://github.com/cpdoc/dhbb/blob/master/text/5913.text","2","Q2481730","http://www.wikidata.org/entity/Q2481730","RTP2","Q45","second television channel of Rádio e Televisão de Portugal, public broadcasting corporation"
"HORA DO POVO","5914","https://github.com/cpdoc/dhbb/blob/master/text/5914.text","0","Q10298186","http://www.wikidata.org/entity/Q10298186","Hora do Povo","Q155",""
"O IMPARCIAL","5915","https://github.com/cpdoc/dhbb/blob/master/text/5915.text","0","Q10339258","http://www.wikidata.org/entity/Q10339258","O Imparcial","Q155",""
"IMPEACHMENT","5916","https://github.com/cpdoc/dhbb/blob/master/text/5916.text","0","Q480498","http://www.wikidata.org/entity/Q480498","impeachment","","process for charging a public official with legal offenses by the legislature(s)"
"IMPEACHMENT","5916","https://github.com/cpdoc/dhbb/blob/master/text/5916.text","1","Q114510449","http://www.wikidata.org/entity/Q114510449","Impeachment","","episode of The Defenders (S4 E24)"
"IMPEACHMENT","5916","https://github.com/cpdoc/dhbb/blob/master/text/5916.text","2","Q102242554","http://www.wikidata.org/entity/Q102242554","Impeachment","","Thoroughbred racehorse"
"IMPRENSA ALTERNATIVA","5917","https://github.com/cpdoc/dhbb/blob/master/text/5917.text","0","Q10308517","http://www.wikidata.org/entity/Q10308517","Imprensa alternativa","",""
"IMPRENSA ALTERNATIVA","5917","https://github.com/cpdoc/dhbb/blob/master/text/5917.text","1","Q111917919","http://www.wikidata.org/entity/Q111917919","Imprensa alternativa na ditadura militar brasileira","",""
"IMPRENSA POPULAR","5918","https://github.com/cpdoc/dhbb/blob/master/text/5918.text","","","","","",""
"Inflação","5919","https://github.com/cpdoc/dhbb/blob/master/text/5919.text","0","Q35865","http://www.wikidata.org/entity/Q35865","inflation","","rise in price level in an economy over time"
"Inflação","5919","https://github.com/cpdoc/dhbb/blob/master/text/5919.text","1","Q273508","http://www.wikidata.org/entity/Q273508","inflation","","theory of rapid universe expansion"
"Inflação","5919","https://github.com/cpdoc/dhbb/blob/master/text/5919.text","2","Q110281455","http://www.wikidata.org/entity/Q110281455","2021–2023 inflation surge","","ongoing global surge of higher-than-average inflation"
"INSTRUÇÃO 113","5920","https://github.com/cpdoc/dhbb/blob/master/text/5920.text","","","","","",""
"INSTRUÇÃO 204","5921","https://github.com/cpdoc/dhbb/blob/master/text/5921.text","0","Q10359852","http://www.wikidata.org/entity/Q10359852","Instrução 204 da SUMOC","Q155",""
"INSTRUÇÃO 242","5922","https://github.com/cpdoc/dhbb/blob/master/text/5922.text","","","","","",""
"INSTRUÇÃO 289","5923","https://github.com/cpdoc/dhbb/blob/master/text/5923.text","","","","","",""
"INSTRUÇÃO 70","5924","https://github.com/cpdoc/dhbb/blob/master/text/5924.text","","","","","",""
"AÇÃO INTEGRALISTA BRASILEIRA (AIB)","5925","https://github.com/cpdoc/dhbb/blob/master/text/5925.text","0","Q899306","http://www.wikidata.org/entity/Q899306","Brazilian Integralism","Q155","political ideology"
"AÇÃO INTEGRALISTA BRASILEIRA (AIB)","5925","https://github.com/cpdoc/dhbb/blob/master/text/5925.text","1","Q4958743","http://www.wikidata.org/entity/Q4958743","Brazilian Integralist Action","Q155","political party in Brazil"
"ISTOÉ","5926","https://github.com/cpdoc/dhbb/blob/master/text/5926.text","0","Q3155750","http://www.wikidata.org/entity/Q3155750","ISTOÉ","Q155","Brazilian weekly news magazine founded in 1976"
"ISTOÉ","5926","https://github.com/cpdoc/dhbb/blob/master/text/5926.text","1","Q10299481","http://www.wikidata.org/entity/Q10299481","ISTOÉ Dinheiro","Q155",""
"ISTOÉ","5926","https://github.com/cpdoc/dhbb/blob/master/text/5926.text","2","Q10299482","http://www.wikidata.org/entity/Q10299482","ISTOÉ Gente","Q155",""
"ITABIRA IRON ORE COMPANY","5927","https://github.com/cpdoc/dhbb/blob/master/text/5927.text","0","Q106802963","http://www.wikidata.org/entity/Q106802963","Itabira Iron Ore Company","Q145","business"
"ITAIPU BINACIONAL","5928","https://github.com/cpdoc/dhbb/blob/master/text/5928.text","0","Q244169","http://www.wikidata.org/entity/Q244169","ITAIPU Binacional","Q155","hydroelectric dam on the Paraná River on the border between Brazil and Paraguay"
"ITAIPU BINACIONAL","5928","https://github.com/cpdoc/dhbb/blob/master/text/5928.text","1","Q99520944","http://www.wikidata.org/entity/Q99520944","Itaipú Binacional","","binational company formed by Brazil and Paraguay"
"REVOLTA DE JACAREACANGA","5929","https://github.com/cpdoc/dhbb/blob/master/text/5929.text","0","Q10360228","http://www.wikidata.org/entity/Q10360228","Revolta de Jacareacanga","Q155",""
"JORNAL DA TARDE","5930","https://github.com/cpdoc/dhbb/blob/master/text/5930.text","0","Q6278991","http://www.wikidata.org/entity/Q6278991","Jornal da Tarde","Q155","Brazilian newspaper"
"JORNAL DA TARDE","5930","https://github.com/cpdoc/dhbb/blob/master/text/5930.text","1","Q107970792","http://www.wikidata.org/entity/Q107970792","Jornal da Tarde","",""
"JORNAL DA TARDE","5930","https://github.com/cpdoc/dhbb/blob/master/text/5930.text","2","Q10308453","http://www.wikidata.org/entity/Q10308453","Jornal da Tarde","","Wikimedia disambiguation page"
"JORNAL DAS TRINCHEIRAS","5931","https://github.com/cpdoc/dhbb/blob/master/text/5931.text","","","","","",""
"JORNAL DE BRASÍLIA","5932","https://github.com/cpdoc/dhbb/blob/master/text/5932.text","0","Q10308472","http://www.wikidata.org/entity/Q10308472","Jornal de Brasília","Q155",""
"JORNAL DE BRASÍLIA","5932","https://github.com/cpdoc/dhbb/blob/master/text/5932.text","1","Q10278622","http://www.wikidata.org/entity/Q10278622","Jornal de Brasília FM","Q155",""
"JORNAL DE DEBATES","5933","https://github.com/cpdoc/dhbb/blob/master/text/5933.text","0","Q18276261","http://www.wikidata.org/entity/Q18276261","Jornal de Debates","Q155",""
"JORNAL DO BRASIL","5934","https://github.com/cpdoc/dhbb/blob/master/text/5934.text","0","Q2537063","http://www.wikidata.org/entity/Q2537063","Jornal do Brasil","Q155","Brazilian newspaper"
"JORNAL DO BRASIL","5934","https://github.com/cpdoc/dhbb/blob/master/text/5934.text","1","Q86736358","http://www.wikidata.org/entity/Q86736358","Jornal do Brasil Football Club","Q155",""
"JORNAL DO BRASIL","5934","https://github.com/cpdoc/dhbb/blob/master/text/5934.text","2","Q17921963","http://www.wikidata.org/entity/Q17921963","Jornal do Brasil já havia denunciado pagamento a deputados em 2004","","Wikinews article"
"JORNAL DO COMÉRCIO","5935","https://github.com/cpdoc/dhbb/blob/master/text/5935.text","0","Q10308499","http://www.wikidata.org/entity/Q10308499","Jornal do Comércio","Q155","Brazilian newspaper"
"JORNAL DO COMÉRCIO","5935","https://github.com/cpdoc/dhbb/blob/master/text/5935.text","1","Q104017828","http://www.wikidata.org/entity/Q104017828","Jornal do Comércio","Q155","Brazilian newspaper (Amazonas)"
"O JORNAL","5936","https://github.com/cpdoc/dhbb/blob/master/text/5936.text","0","Q1747211","http://www.wikidata.org/entity/Q1747211","The Paper","Q30","1994 film by Ron Howard"
"O JORNAL","5936","https://github.com/cpdoc/dhbb/blob/master/text/5936.text","1","Q111310453","http://www.wikidata.org/entity/Q111310453","O Jornal","Q45","Portuguese newspaper published in Madeira"
"O JORNAL","5936","https://github.com/cpdoc/dhbb/blob/master/text/5936.text","2","Q7073275","http://www.wikidata.org/entity/Q7073275","O Jornal","Q155","Brazilian newspaper"
"JUNTA DE SANÇÕES","5937","https://github.com/cpdoc/dhbb/blob/master/text/5937.text","","","","","",""
"JUNTAS MILITARES","5938","https://github.com/cpdoc/dhbb/blob/master/text/5938.text","0","Q7033039","http://www.wikidata.org/entity/Q7033039","Nigerian military juntas of 1966–1979 and 1983–1998","","Nigerian military reign from 1966-1999"
"JUNTAS MILITARES","5938","https://github.com/cpdoc/dhbb/blob/master/text/5938.text","1","Q86237856","http://www.wikidata.org/entity/Q86237856","Government Military Junta","","Argentina's military junta"
